copy_id,book_id,branch_id,condition,available
2465,694,3,New,0
2466,874,1,New,1
2467,856,6,Fair,1
2468,380,6,Fair,1
2469,715,6,New,1
2470,1007,6,Good,0
2471,728,4,New,1
2472,480,3,New,0
2473,476,4,New,1
2474,65,2,Good,1
2475,967,2,New,1
2476,146,1,Good,1
2477,276,1,New,1
2478,771,6,Fair,1
2479,826,2,Good,1
2480,164,5,New,0
2481,862,3,New,0
2482,90,1,New,1
2483,268,6,Fair,1
2484,305,4,Good,1
2485,169,5,New,1
2486,71,1,New,1
2487,707,3,New,1
2488,595,1,New,1
2489,520,5,Good,0
2490,835,3,Good,1
2491,496,1,Fair,1
2492,208,2,Fair,0
2493,168,6,New,1
2494,414,6,Fair,0
2495,917,2,Good,1
2496,953,5,Good,0
2497,577,4,Good,0
2498,148,3,New,1
2499,893,1,Fair,1
2500,309,4,Good,1
2501,1003,5,Good,1
2502,564,2,New,0
2503,469,3,Fair,1
2504,805,1,Good,1
2505,82,6,Fair,0
2506,579,6,New,1
2507,536,5,New,1
2508,268,2,Good,0
2509,754,4,New,1
2510,561,2,Good,1
2511,27,4,Good,1
2512,771,1,Good,0
2513,687,6,New,1
2514,161,5,New,0
2515,165,1,Fair,0
2516,687,4,New,0
2517,643,2,Good,0
2518,930,2,New,0
2519,354,3,Good,0
2520,736,5,Fair,1
2521,162,2,New,1
2522,428,3,Poor,1
2523,651,1,New,1
2524,650,6,New,1
2525,817,4,Fair,0
2526,921,2,Fair,1
2527,362,1,Poor,1
2528,219,2,Fair,0
2529,104,4,Fair,1
2530,329,2,New,0
2531,540,3,Good,1
2532,424,6,Fair,1
2533,677,5,New,0
2534,779,2,Fair,1
2535,252,3,New,0
2536,24,1,Fair,0
2537,145,3,New,0
2538,220,2,New,1
2539,705,3,New,0
2540,36,5,New,0
2541,174,1,Fair,1
2542,956,3,Fair,0
2543,610,1,New,1
2544,586,2,Poor,0
2545,86,4,New,1
2546,802,3,New,0
2547,588,3,Good,0
2548,996,1,Fair,0
2549,30,2,New,0
2550,785,6,New,1
2551,4,2,New,0
2552,393,3,New,1
2553,679,6,Good,0
2554,240,4,Fair,0
2555,251,2,New,0
2556,610,2,New,1
2557,67,5,New,0
2558,389,2,Good,1
2559,159,2,Good,1
2560,594,1,Poor,1
2561,863,3,New,0
2562,265,2,New,0
2563,236,4,Good,1
2564,363,6,New,0
2565,113,5,New,0
2566,169,4,Good,0
2567,969,5,Fair,0
2568,685,5,Good,1
2569,188,1,New,0
2570,447,1,Good,0
2571,321,6,Fair,0
2572,271,4,New,0
2573,698,5,Fair,1
2574,193,3,New,0
2575,537,3,New,1
2576,711,2,Good,1
2577,671,6,New,1
2578,90,1,Good,0
2579,881,2,Good,0
2580,475,4,Good,0
2581,582,2,New,0
2582,360,3,Good,1
2583,244,6,Fair,0
2584,615,6,Good,0
2585,474,2,Fair,1
2586,61,1,New,1
2587,561,3,New,0
2588,288,4,New,1
2589,472,2,New,1
2590,332,6,Fair,0
2591,235,5,New,1
2592,325,4,New,1
2593,989,1,Fair,1
2594,715,4,New,1
2595,886,3,Good,0
2596,501,5,New,0
2597,777,2,Fair,1
2598,8,2,Fair,1
2599,350,1,Good,1
2600,720,3,New,0
2601,598,2,Poor,1
2602,284,4,New,0
2603,819,3,New,0
2604,332,5,New,0
2605,92,1,Poor,1
2606,773,2,Fair,1
2607,245,5,New,1
2608,594,6,Fair,1
2609,326,5,New,1
2610,562,1,Good,1
2611,744,5,New,1
2612,283,6,New,1
2613,881,5,New,0
2614,621,4,New,1
2615,526,5,Fair,1
2616,629,4,New,1
2617,510,1,New,1
2618,845,6,New,1
2619,496,6,Fair,1
2620,637,5,Fair,1
2621,483,3,New,0
2622,386,2,New,0
2623,956,5,Good,1
2624,470,5,Good,1
2625,688,5,Good,1
2626,810,5,New,1
2627,116,6,Good,1
2628,945,5,New,1
2629,179,1,Fair,0
2630,680,3,New,1
2631,925,6,Fair,1
2632,550,3,New,0
2633,292,3,Fair,0
2634,287,2,Good,0
2635,308,1,Good,0
2636,737,6,Fair,0
2637,670,2,Good,1
2638,787,6,New,0
2639,86,5,New,1
2640,504,2,Fair,0
2641,835,2,Fair,1
2642,645,2,Fair,1
2643,45,1,New,1
2644,721,3,New,1
2645,716,1,New,1
2646,508,6,Fair,0
2647,1000,4,New,0
2648,879,2,New,1
2649,182,5,New,0
2650,858,5,Good,1
2651,66,1,New,0
2652,780,3,New,1
2653,131,5,Poor,0
2654,154,1,New,1
2655,551,5,New,0
2656,35,1,New,1
2657,135,1,Fair,1
2658,701,3,Good,1
2659,225,4,Good,1
2660,147,2,Fair,1
2661,445,1,New,1
2662,98,1,New,0
2663,766,3,New,0
2664,709,4,Fair,0
2665,420,4,New,1
2666,357,2,New,0
2667,791,6,Fair,0
2668,793,1,Poor,1
2669,211,3,New,0
2670,488,6,New,1
2671,1000,3,New,1
2672,1000,6,New,1
2673,945,2,New,1
2674,915,3,Good,1
2675,109,2,Good,1
2676,584,4,New,1
2677,266,4,Poor,0
2678,899,3,New,0
2679,353,4,Poor,1
2680,262,3,New,0
2681,114,3,New,1
2682,109,1,New,0
2683,966,2,Fair,0
2684,682,5,Good,1
2685,207,4,Fair,1
2686,639,1,New,1
2687,242,6,New,1
2688,849,6,Fair,1
2689,651,6,Good,1
2690,476,3,Good,0
2691,641,5,Fair,0
2692,159,4,Fair,0
2693,955,3,Fair,0
2694,411,5,Good,0
2695,48,2,New,0
2696,797,3,Good,1
2697,294,5,New,1
2698,543,6,Good,0
2699,313,4,Good,0
2700,94,4,New,1
2701,838,2,Fair,0
2702,468,5,New,0
2703,659,5,New,0
2704,316,1,Good,0
2705,861,5,Fair,0
2706,168,5,New,1
2707,355,3,Poor,1
2708,405,2,New,1
2709,17,6,New,0
2710,392,4,New,1
2711,838,3,New,0
2712,822,4,Good,0
2713,151,3,Good,0
2714,920,2,Good,0
2715,393,5,Fair,1
2716,952,1,New,1
2717,377,3,New,0
2718,975,6,Fair,1
2719,569,2,Poor,0
2720,398,5,New,1
2721,699,4,Good,0
2722,553,4,Fair,0
2723,997,6,New,0
2724,172,6,Fair,0
2725,731,6,Fair,1
2726,813,1,Fair,0
2727,445,3,Good,0
2728,291,6,New,0
2729,830,6,New,1
2730,649,1,Good,1
2731,841,3,Good,1
2732,481,6,New,0
2733,227,1,Good,1
2734,918,6,Good,0
2735,612,1,New,0
2736,997,6,New,1
2737,146,3,Good,1
2738,478,4,Good,0
2739,610,3,New,0
2740,267,3,Good,0
2741,960,4,New,1
2742,219,5,Fair,0
2743,158,1,New,1
2744,893,2,New,1
2745,729,4,New,1
2746,658,3,Good,1
2747,535,6,Poor,0
2748,1002,3,Fair,0
2749,323,4,Poor,0
2750,253,5,New,0
2751,233,3,New,1
2752,964,6,New,1
2753,254,5,Good,0
2754,515,2,New,0
2755,363,1,Good,1
2756,232,1,Good,0
2757,683,3,New,0
2758,117,2,New,0
2759,444,1,New,0
2760,537,2,New,0
2761,8,6,New,0
2762,666,4,Good,1
2763,154,5,Good,1
2764,695,2,New,1
2765,52,1,New,1
2766,955,5,Fair,0
2767,30,2,New,1
2768,216,1,New,0
2769,667,6,Good,0
2770,578,5,New,0
2771,929,5,New,1
2772,784,5,New,0
2773,419,4,New,1
2774,133,1,New,1
2775,521,1,New,1
2776,250,2,Good,0
2777,637,5,New,1
2778,679,5,New,1
2779,142,6,Good,1
2780,139,1,Fair,1
2781,829,4,Good,0
2782,360,4,New,0
2783,803,1,Good,1
2784,967,1,Good,1
2785,890,4,Good,1
2786,917,2,New,0
2787,349,4,New,0
2788,516,5,Good,0
2789,584,5,New,0
2790,251,5,Good,0
2791,518,2,New,0
2792,208,3,New,0
2793,209,1,Fair,1
2794,662,3,Good,1
2795,343,2,Good,0
2796,604,4,New,1
2797,759,4,Good,0
2798,366,1,Fair,0
2799,220,3,New,1
2800,432,4,New,1
2801,71,4,New,0
2802,278,1,Fair,0
2803,15,4,Fair,0
2804,122,5,New,0
2805,618,1,New,0
2806,192,2,New,1
2807,587,6,New,0
2808,494,6,Good,0
2809,621,1,New,1
2810,664,3,Good,0
2811,578,3,New,1
2812,486,5,Good,0
2813,71,2,Fair,1
2814,711,5,New,1
2815,174,3,New,1
2816,734,2,Good,1
2817,768,1,Good,0
2818,220,6,Fair,0
2819,333,4,New,0
2820,279,5,Good,0
2821,694,5,Good,1
2822,320,5,New,1
2823,984,3,Good,0
2824,403,3,Fair,1
2825,644,6,New,0
2826,339,6,Fair,0
2827,10,6,New,0
2828,875,6,Fair,0
2829,952,4,Poor,1
2830,594,1,Fair,0
2831,54,2,Good,1
2832,883,4,New,0
2833,27,4,New,1
2834,462,1,New,1
2835,641,4,Good,1
2836,780,4,New,1
2837,740,6,New,1
2838,92,2,Fair,0
2839,115,1,New,1
2840,54,5,New,0
2841,889,5,New,0
2842,354,3,Fair,0
2843,427,1,Poor,0
2844,859,3,Good,1
2845,1005,2,Good,0
2846,768,2,Fair,1
2847,37,2,Good,1
2848,412,6,Good,1
2849,355,4,New,0
2850,170,2,New,1
2851,146,5,New,0
2852,619,6,New,1
2853,49,4,Good,1
2854,925,4,Poor,0
2855,416,4,New,1
2856,1006,5,New,1
2857,788,6,Poor,1
2858,516,4,Good,1
2859,933,5,New,0
2860,902,6,New,1
2861,208,4,Good,1
2862,222,3,Good,1
2863,592,6,New,0
2864,470,2,New,0
2865,290,1,Good,1
2866,511,5,New,0
2867,68,5,New,0
2868,171,4,Good,1
2869,363,6,Good,0
2870,373,5,New,0
2871,702,4,Good,1
2872,257,5,New,0
2873,239,2,Good,0
2874,166,3,Good,0
2875,902,5,New,0
2876,535,6,Fair,0
2877,531,2,Fair,1
2878,514,2,Good,0
2879,95,2,Good,0
2880,821,6,New,1
2881,296,3,Poor,0
2882,103,3,Good,1
2883,453,4,New,1
2884,589,3,Fair,0
2885,528,2,New,1
2886,111,3,New,0
2887,493,5,Good,1
2888,295,3,New,0
2889,843,6,Good,1
2890,422,6,New,0
2891,462,4,Good,1
2892,273,2,New,1
2893,929,1,Good,1
2894,504,6,New,1
2895,384,1,New,1
2896,236,2,Fair,1
2897,634,2,New,0
2898,870,2,Good,1
2899,987,3,New,1
2900,689,4,Good,0
2901,91,3,New,0
2902,455,4,Good,1
2903,418,6,New,0
2904,741,6,New,1
2905,492,3,Good,0
2906,87,4,Good,0
2907,140,4,New,1
2908,419,6,Good,1
2909,269,6,New,0
2910,57,4,New,0
2911,529,5,Fair,1
2912,3,2,New,1
2913,622,3,Good,1
2914,739,5,New,1
2915,453,1,Fair,0
2916,334,3,New,1
2917,764,6,New,0
2918,848,6,Fair,1
2919,128,3,New,1
2920,37,6,New,0
2921,2,4,Fair,1
2922,479,2,New,0
2923,639,5,Good,1
2924,305,6,New,1
2925,541,2,Good,1
2926,323,1,New,1
2927,960,1,New,0
2928,962,5,Good,0
2929,129,3,Good,0
2930,993,1,Poor,1
2931,619,6,Good,0
2932,689,1,New,0
2933,35,1,New,0
2934,275,1,New,0
2935,991,5,Good,1
2936,248,5,New,0
2937,685,5,New,0
2938,1002,6,Good,0
2939,167,2,New,1
2940,548,1,New,0
2941,432,1,New,1
2942,51,5,New,0
2943,401,2,New,0
2944,669,4,Good,1
2945,191,6,New,1
2946,520,1,New,0
2947,656,6,Good,0
2948,145,2,New,1
2949,249,2,New,1
2950,61,3,New,0
2951,837,3,Good,0
2952,477,6,New,1
2953,130,6,New,1
2954,454,5,New,0
2955,376,4,Good,0
2956,411,6,Good,0
2957,281,1,Good,1
2958,198,4,Fair,1
2959,829,2,Fair,0
2960,388,2,Poor,0
2961,565,1,Good,0
2962,212,6,Good,0
2963,810,5,New,1
2964,37,3,Fair,0
2965,138,1,New,0
2966,724,4,Fair,1
2967,319,2,Good,0
2968,389,1,New,0
2969,824,4,New,0
2970,768,5,New,0
2971,894,2,Fair,0
2972,371,1,Good,1
2973,915,4,Poor,1
2974,950,3,Good,1
2975,865,4,Good,1
2976,27,1,Good,1
2977,719,1,New,1
2978,90,5,New,0
2979,993,2,Good,1
2980,399,4,Fair,0
2981,973,6,New,0
2982,753,1,New,0
2983,23,2,Fair,0
2984,585,1,Good,0
2985,895,6,New,0
2986,517,5,Good,1
2987,774,1,Good,1
2988,607,2,Good,1
2989,695,5,Good,0
2990,161,1,Fair,0
2991,648,3,Fair,1
2992,108,5,Fair,0
2993,902,1,New,0
2994,529,4,Fair,0
2995,855,3,Good,0
2996,839,3,Good,0
2997,534,2,Fair,0
2998,301,6,Fair,0
2999,776,2,New,0
3000,265,2,Good,1
3001,592,8,New,0
3002,451,8,Poor,0
3003,162,6,New,1
3004,737,4,New,0
3005,1483,8,Good,1
3006,804,8,New,1
3007,1473,3,New,0
3008,126,9,New,1
3009,1159,4,New,1
3010,665,8,Good,1
3011,135,4,New,0
3012,283,8,New,0
3013,1485,4,New,0
3014,174,1,Good,0
3015,1007,6,New,1
3016,1363,1,Good,1
3017,1387,6,New,1
3018,615,5,Good,1
3019,1498,5,New,0
3020,559,2,Fair,1
3021,475,6,New,0
3022,480,3,Good,0
3023,951,9,Good,1
3024,81,7,Fair,1
3025,1104,9,New,0
3026,773,1,New,1
3027,13,3,New,1
3028,756,3,Fair,0
3029,509,8,Poor,1
3030,1118,4,New,0
3031,476,1,New,0
3032,607,3,Fair,0
3033,1099,5,Good,0
3034,1296,2,Fair,1
3035,64,6,New,0
3036,463,3,New,1
3037,484,1,Fair,1
3038,937,3,New,0
3039,1067,8,New,1
3040,373,9,Good,1
3041,1376,6,Good,1
3042,991,7,New,1
3043,291,7,Fair,0
3044,908,7,Good,1
3045,362,1,Good,1
3046,373,8,Good,1
3047,115,5,New,1
3048,1144,6,New,1
3049,179,7,Fair,1
3050,901,1,Poor,0
3051,1051,4,New,1
3052,1069,9,New,1
3053,594,3,New,1
3054,728,4,New,0
3055,452,9,New,1
3056,1300,3,New,0
3057,1209,4,Good,0
3058,1352,9,New,1
3059,1260,1,New,1
3060,1109,6,New,0
3061,401,4,New,0
3062,1144,3,New,1
3063,464,2,Fair,1
3064,181,4,New,0
3065,892,2,Good,1
3066,1063,5,New,1
3067,1110,6,New,1
3068,177,7,New,0
3069,1508,2,Good,1
3070,1038,4,New,0
3071,765,2,New,1
3072,382,6,Good,1
3073,480,5,New,1
3074,264,6,New,0
3075,1179,9,Good,0
3076,1262,8,New,1
3077,563,2,New,0
3078,176,6,Good,0
3079,1495,3,New,0
3080,1502,2,Fair,0
3081,796,6,New,1
3082,567,7,Poor,0
3083,1233,2,New,1
3084,860,5,Fair,1
3085,1211,4,New,1
3086,465,3,Good,0
3087,206,9,Fair,0
3088,90,6,Good,0
3089,343,8,New,0
3090,1222,1,New,1
3091,460,2,Good,0
3092,732,9,Good,0
3093,874,2,New,1
3094,81,1,New,1
3095,147,3,New,0
3096,168,6,Good,0
3097,1125,4,New,1
3098,1310,3,New,0
3099,598,7,Good,0
3100,1274,7,Good,0
3101,49,2,New,1
3102,1479,3,Fair,1
3103,361,5,Good,1
3104,1296,8,Fair,0
3105,87,7,New,0
3106,3,2,New,1
3107,286,5,New,1
3108,732,8,New,1
3109,47,6,New,0
3110,629,9,Good,0
3111,470,1,Fair,0
3112,684,2,Good,0
3113,1506,3,New,1
3114,601,2,Good,0
3115,602,1,Fair,0
3116,20,8,Good,1
3117,731,6,Poor,1
3118,193,8,New,1
3119,976,9,New,1
3120,711,9,Good,1
3121,401,1,New,0
3122,1162,8,Good,1
3123,1251,1,New,0
3124,804,3,New,1
3125,791,4,New,0
3126,378,1,Good,0
3127,261,5,Good,1
3128,328,3,New,0
3129,839,2,New,1
3130,917,6,Good,1
3131,417,5,New,0
3132,909,9,Fair,0
3133,926,2,Good,0
3134,1194,9,New,0
3135,916,7,New,0
3136,1301,4,New,0
3137,525,6,New,0
3138,706,3,Good,0
3139,761,2,Good,1
3140,1400,3,New,1
3141,1472,2,New,1
3142,1134,1,New,0
3143,30,8,Fair,1
3144,1095,7,Poor,1
3145,31,2,New,0
3146,1508,6,Good,1
3147,551,1,New,0
3148,692,1,Fair,1
3149,1305,4,New,0
3150,962,2,Fair,0
3151,297,9,New,1
3152,1498,2,Good,1
3153,269,2,Good,0
3154,1152,6,New,1
3155,128,4,New,0
3156,735,1,New,1
3157,537,8,New,0
3158,556,7,New,0
3159,553,6,New,0
3160,370,1,New,0
3161,356,4,New,0
3162,376,9,New,1
3163,656,7,Good,0
3164,1270,3,Fair,0
3165,546,9,Poor,1
3166,808,8,Good,0
3167,1267,7,Fair,1
3168,584,3,New,1
3169,219,8,New,0
3170,629,8,Good,0
3171,163,8,Good,0
3172,744,6,New,0
3173,1177,3,Good,0
3174,968,9,Good,1
3175,283,1,New,0
3176,10,3,New,1
3177,53,9,New,0
3178,420,6,New,1
3179,1061,2,New,0
3180,1181,2,Fair,1
3181,363,6,New,0
3182,1210,7,Fair,1
3183,1152,3,Good,1
3184,1385,4,Good,0
3185,85,2,New,0
3186,420,5,Poor,0
3187,585,7,New,1
3188,1213,7,Fair,1
3189,1425,3,Fair,1
3190,846,4,Good,0
3191,133,5,New,1
3192,1019,8,New,1
3193,121,8,New,1
3194,497,4,Fair,1
3195,532,2,Good,1
3196,895,7,Good,0
3197,887,2,Good,1
3198,1158,4,Poor,0
3199,1074,1,New,1
3200,708,1,Fair,1
3201,921,9,Fair,1
3202,576,5,New,1
3203,48,5,Poor,1
3204,1467,8,New,0
3205,228,6,Good,0
3206,1381,9,Good,0
3207,1229,4,Poor,0
3208,281,8,New,1
3209,262,1,Fair,1
3210,833,1,Fair,0
3211,248,4,New,1
3212,393,2,Fair,1
3213,813,1,Good,0
3214,1400,1,New,1
3215,1229,8,New,0
3216,1349,9,New,1
3217,1179,6,New,1
3218,732,3,Fair,1
3219,224,3,New,0
3220,1016,6,New,1
3221,314,4,New,1
3222,692,1,Fair,0
3223,25,5,Good,0
3224,740,2,Good,0
3225,1276,3,New,1
3226,332,1,New,0
3227,662,5,Poor,1
3228,442,8,Good,1
3229,229,8,Good,0
3230,1156,7,Good,0
3231,18,1,Good,0
3232,1461,9,New,0
3233,558,5,Good,1
3234,162,4,New,0
3235,739,3,Fair,1
3236,1272,8,Good,0
3237,372,3,Fair,0
3238,177,3,Good,1
3239,333,6,Good,1
3240,466,3,Good,1
3241,602,7,New,1
3242,532,4,New,1
3243,466,5,New,1
3244,536,1,New,1
3245,200,4,New,0
3246,905,7,New,0
3247,941,4,New,1
3248,147,9,New,1
3249,355,2,Fair,0
3250,1106,1,New,1
3251,319,8,New,0
3252,1388,4,Good,1
3253,1157,3,New,0
3254,785,9,Fair,0
3255,701,7,Good,0
3256,694,4,Fair,1
3257,660,7,New,1
3258,1348,3,Poor,0
3259,62,7,New,1
3260,932,3,New,0
3261,1038,9,Good,0
3262,910,6,Good,1
3263,323,2,New,1
3264,1122,3,Fair,0
3265,592,5,Fair,1
3266,189,4,New,0
3267,668,3,New,1
3268,284,5,New,0
3269,965,1,Fair,0
3270,573,3,New,0
3271,1434,7,Fair,1
3272,504,7,Good,1
3273,801,8,Good,0
3274,1321,9,Fair,1
3275,615,4,Good,0
3276,488,1,New,1
3277,577,1,Good,1
3278,795,8,New,1
3279,24,5,Good,1
3280,1231,2,New,0
3281,1394,8,New,1
3282,1451,6,Fair,1
3283,438,2,Good,0
3284,649,4,New,0
3285,687,5,Good,1
3286,192,2,Good,0
3287,357,6,New,1
3288,590,1,Fair,1
3289,449,3,New,0
3290,851,5,New,1
3291,1382,3,Good,0
3292,791,9,Good,1
3293,752,4,New,0
3294,446,2,Fair,0
3295,31,9,New,1
3296,1250,3,New,1
3297,243,9,New,1
3298,1144,9,New,1
3299,809,5,Poor,0
3300,513,9,Fair,1
3301,716,4,Fair,1
3302,369,2,New,1
3303,629,2,Good,0
3304,1295,2,New,1
3305,129,2,New,1
3306,1367,6,New,1
3307,464,2,New,0
3308,74,3,Good,1
3309,128,1,Fair,1
3310,109,1,Fair,1
3311,998,4,Fair,1
3312,1413,2,Fair,1
3313,676,6,Good,1
3314,374,8,Good,1
3315,89,8,Good,0
3316,584,9,Good,0
3317,1283,6,New,0
3318,180,3,Fair,0
3319,200,8,Good,1
3320,1482,5,Fair,1
3321,1109,7,Fair,1
3322,1127,9,New,1
3323,717,4,Good,1
3324,458,5,Good,1
3325,1031,7,Good,1
3326,115,1,New,1
3327,1280,9,New,0
3328,232,6,New,0
3329,1244,3,New,1
3330,829,9,New,0
3331,72,6,New,0
3332,993,6,Fair,1
3333,546,9,New,0
3334,184,5,New,1
3335,160,6,Fair,1
3336,1162,3,New,0
3337,793,2,New,1
3338,702,3,New,1
3339,232,2,New,0
3340,948,7,New,1
3341,680,5,New,1
3342,1404,1,New,1
3343,337,6,New,0
3344,467,4,New,0
3345,678,7,Good,0
3346,932,6,Poor,1
3347,488,1,New,0
3348,62,7,Good,0
3349,15,7,New,1
3350,1026,5,New,0
3351,1412,2,New,1
3352,411,7,Good,1
3353,1166,8,New,0
3354,186,3,New,0
3355,977,9,New,0
3356,321,7,New,0
3357,1227,4,Good,0
3358,1280,8,New,0
3359,318,4,Good,1
3360,299,9,Fair,1
3361,58,6,New,1
3362,526,8,New,0
3363,946,7,New,0
3364,1065,2,Good,0
3365,379,3,Good,1
3366,875,4,New,1
3367,427,8,New,1
3368,184,2,Fair,0
3369,207,1,New,1
3370,1077,5,New,1
3371,1085,6,New,1
3372,769,5,New,1
3373,1127,3,New,1
3374,864,5,Poor,1
3375,297,6,Good,0
3376,1406,7,New,1
3377,1396,3,Poor,1
3378,17,1,New,0
3379,721,5,Fair,0
3380,228,9,Good,1
3381,636,1,Poor,0
3382,498,4,Good,0
3383,964,9,Good,0
3384,918,3,New,0
3385,1231,9,New,1
3386,794,9,Good,0
3387,607,5,Fair,1
3388,570,6,Fair,1
3389,671,1,Poor,0
3390,1479,6,Good,0
3391,695,2,Good,0
3392,795,5,New,1
3393,107,6,New,0
3394,242,2,New,1
3395,1471,1,Good,0
3396,644,7,Fair,0
3397,484,9,New,0
3398,1387,6,New,0
3399,562,4,Fair,1
3400,341,6,New,1
3401,937,4,New,0
3402,1055,6,Good,1
3403,1156,1,New,0
3404,588,3,New,0
3405,143,3,Fair,0
3406,1383,5,New,1
3407,1418,1,Good,1
3408,1086,6,Poor,0
3409,1223,5,Good,0
3410,461,2,New,1
3411,336,9,New,0
3412,220,5,Good,1
3413,760,8,New,0
3414,1456,6,Good,0
3415,1124,8,New,0
3416,3,3,New,0
3417,1249,1,New,1
3418,607,5,New,1
3419,253,7,Good,1
3420,793,6,Good,1
3421,16,8,Good,0
3422,1125,6,Good,0
3423,937,6,Fair,1
3424,199,8,New,0
3425,264,8,New,0
3426,954,5,New,1
3427,83,4,Good,1
3428,1464,8,Good,0
3429,781,4,New,0
3430,628,7,Good,0
3431,178,5,New,1
3432,236,1,New,1
3433,795,5,Good,0
3434,1512,1,New,1
3435,290,3,Poor,0
3436,1420,3,Fair,0
3437,135,7,New,1
3438,1509,2,Fair,0
3439,120,4,New,0
3440,513,5,New,1
3441,671,4,New,1
3442,660,5,Fair,1
3443,610,3,Fair,1
3444,257,4,New,1
3445,1324,1,Good,0
3446,1185,1,New,0
3447,844,4,Good,1
3448,1500,2,New,1
3449,465,7,New,0
3450,1231,3,Good,0
3451,1067,9,New,1
3452,97,8,New,1
3453,883,5,New,0
3454,731,2,New,1
3455,892,4,Good,1
3456,1088,2,Good,1
3457,173,5,Good,0
3458,793,5,Fair,1
3459,1297,3,New,0
3460,647,2,New,1
3461,191,2,Good,0
3462,420,2,Good,0
3463,881,8,Poor,0
3464,453,1,Good,0
3465,1324,2,New,1
3466,1294,9,Good,1
3467,82,5,New,1
3468,125,7,Fair,0
3469,1312,4,Good,1
3470,1505,7,Fair,1
3471,1110,5,New,1
3472,679,8,Good,0
3473,1493,6,New,1
3474,193,5,Good,1
3475,872,8,New,0
3476,1065,8,Good,1
3477,614,7,Good,1
3478,973,9,New,1
3479,1500,8,New,0
3480,723,9,Fair,0
3481,1283,8,Good,0
3482,1433,8,New,1
3483,1447,7,Good,1
3484,1161,2,New,0
3485,1052,6,Good,0
3486,1044,7,Fair,0
3487,967,2,New,1
3488,319,5,New,1
3489,1218,3,New,0
3490,702,3,New,1
3491,1019,5,New,0
3492,265,9,Good,1
3493,864,2,Good,1
3494,881,6,New,0
3495,201,3,New,1
3496,142,2,New,1
3497,840,4,Fair,0
3498,1392,5,New,1
3499,1422,8,New,0
3500,951,1,New,1
3501,946,3,Good,1
3502,125,9,Good,0
3503,822,6,Poor,0
3504,1158,6,New,1
3505,929,1,Good,0
3506,939,7,New,1
3507,172,8,New,1
3508,243,7,New,0
3509,575,5,New,0
3510,996,2,New,0
3511,2,5,New,0
3512,461,4,New,0
3513,510,7,Good,0
3514,352,5,Good,1
3515,29,9,Good,1
3516,257,5,Poor,0
3517,1154,6,New,1
3518,147,8,New,0
3519,846,2,New,0
3520,580,1,Good,0
3521,792,3,Fair,1
3522,1125,1,New,1
3523,555,5,New,1
3524,112,1,Good,0
3525,501,6,Good,0
3526,1057,9,New,0
3527,1274,7,Good,1
3528,312,5,New,1
3529,1123,5,New,1
3530,539,9,Good,0
3531,1064,8,Poor,1
3532,1426,6,Good,0
3533,28,7,Good,0
3534,999,3,Fair,1
3535,1425,8,Good,0
3536,962,8,New,1
3537,1324,1,New,0
3538,445,1,Good,0
3539,995,2,Good,1
3540,224,4,Fair,1
3541,1029,8,Good,0
3542,625,2,Good,0
3543,1397,2,Good,1
3544,1461,4,Poor,1
3545,29,3,New,0
3546,412,6,New,1
3547,1060,7,New,1
3548,660,9,Fair,0
3549,611,7,New,0
3550,939,1,New,0
3551,624,2,New,0
3552,439,9,Good,0
3553,100,6,Good,1
3554,912,8,New,0
3555,1066,7,Good,0
3556,1461,2,New,0
3557,636,1,New,1
3558,1214,3,New,0
3559,881,8,Fair,0
3560,49,7,New,0
3561,1006,6,Fair,1
3562,675,7,New,0
3563,1209,1,New,1
3564,912,1,New,1
3565,1250,8,New,0
3566,739,7,Good,1
3567,1363,2,Good,0
3568,976,3,New,1
3569,627,3,Good,1
3570,1266,7,New,1
3571,1200,8,New,0
3572,270,9,New,0
3573,557,5,New,0
3574,535,7,New,0
3575,20,3,Fair,1
3576,1273,6,New,1
3577,778,7,Good,1
3578,585,4,New,0
3579,1220,1,Fair,0
3580,528,2,New,1
3581,1330,2,New,1
3582,907,5,New,1
3583,485,4,Fair,0
3584,433,2,New,1
3585,12,2,New,1
3586,572,3,Fair,0
3587,828,1,New,0
3588,496,6,New,0
3589,1177,9,Fair,0
3590,710,2,New,1
3591,1396,5,Poor,0
3592,374,3,Fair,1
3593,439,8,New,1
3594,825,5,Fair,1
3595,761,3,Fair,0
3596,546,4,Good,1
3597,1306,4,New,1
3598,475,7,New,0
3599,576,9,Good,1
3600,281,2,New,1
3601,728,8,Poor,0
3602,19,8,New,0
3603,1497,6,New,0
3604,775,8,New,0
3605,1502,6,Fair,1
3606,654,7,New,0
3607,425,3,New,0
3608,1269,2,Good,1
3609,1092,7,New,1
3610,122,3,Poor,0
3611,412,8,New,0
3612,410,4,Good,0
3613,441,3,Fair,0
3614,443,5,Poor,1
3615,722,1,New,0
3616,255,7,New,0
3617,225,2,New,1
3618,1103,3,Fair,0
3619,498,1,New,0
3620,680,7,New,1
3621,1179,8,New,0
3622,1119,9,New,0
3623,514,6,New,0
3624,571,1,New,1
3625,817,9,New,1
3626,527,8,Good,0
3627,385,2,New,0
3628,1117,2,Good,0
3629,735,6,New,1
3630,501,8,Good,0
3631,205,4,Fair,1
3632,516,9,New,0
3633,842,5,New,0
3634,751,8,New,1
3635,654,9,New,0
3636,463,3,New,0
3637,1307,5,New,0
3638,100,6,New,0
3639,1243,7,New,1
3640,477,8,Poor,0
3641,435,2,Fair,0
