student_id,copy_id,loan_date,due_date,return_date,fine_amount
534,659,2025-10-01,2025-10-15,2025-10-06,0.0
2680,3636,2026-01-14,2026-01-28,2026-02-07,10.0
2097,1107,2025-12-11,2025-12-25,,0.0
882,3546,2025-08-10,2025-08-24,2025-08-25,1.0
298,4412,2024-08-05,2024-08-19,2024-08-26,7.0
1608,1186,2025-06-02,2025-06-16,,0.0
643,3752,2026-03-02,2026-03-16,2026-03-23,7.0
2983,1429,2024-07-29,2024-08-12,,0.0
394,3480,2025-01-24,2025-02-07,2025-02-05,0.0
2126,3912,2024-05-15,2024-05-29,,0.0
1106,3690,2024-04-01,2024-04-15,2024-04-01,0.0
231,1870,2025-03-23,2025-04-06,2025-03-27,0.0
1066,364,2024-07-15,2024-07-29,2024-08-10,12.0
758,3727,2024-11-25,2024-12-09,,0.0
2447,2886,2025-05-23,2025-06-06,,0.0
2773,1987,2024-07-16,2024-07-30,2024-08-02,3.0
2206,3394,2024-12-26,2025-01-09,,0.0
2227,4323,2024-07-23,2024-08-06,,0.0
2386,807,2025-04-10,2025-04-24,2025-05-08,14.0
2117,2381,2026-01-02,2026-01-16,,0.0
2135,578,2025-05-19,2025-06-02,2025-06-01,0.0
1987,3341,2025-01-01,2025-01-15,,0.0
77,1011,2025-09-02,2025-09-16,2025-09-22,6.0
1569,2205,2025-05-27,2025-06-10,2025-05-28,0.0
2552,4136,2025-12-22,2026-01-05,2026-01-08,3.0
2226,3372,2025-06-05,2025-06-19,,0.0
1015,2909,2024-08-14,2024-08-28,2024-09-09,12.0
1941,4133,2025-01-21,2025-02-04,,0.0
2919,2714,2024-09-15,2024-09-29,2024-09-21,0.0
1477,1333,2024-12-23,2025-01-06,2025-01-19,13.0
567,3090,2024-08-26,2024-09-09,2024-09-14,5.0
1939,985,2025-10-13,2025-10-27,2025-11-05,9.0
2614,173,2024-08-08,2024-08-22,2024-08-14,0.0
2225,484,2025-05-05,2025-05-19,,0.0
1948,3458,2024-06-04,2024-06-18,2024-06-20,2.0
1783,2174,2024-03-13,2024-03-27,,0.0
2736,4237,2025-10-21,2025-11-04,2025-11-02,0.0
1708,2280,2026-01-17,2026-01-31,2026-01-27,0.0
1520,1784,2025-10-25,2025-11-08,2025-11-07,0.0
2208,834,2025-11-11,2025-11-25,,0.0
2598,3755,2025-04-04,2025-04-18,2025-04-26,8.0
2647,1641,2026-02-09,2026-02-23,,0.0
1752,2548,2025-01-17,2025-01-31,2025-02-03,3.0
1670,1098,2026-02-11,2026-02-25,2026-03-02,5.0
148,2247,2025-08-10,2025-08-24,2025-08-27,3.0
1451,649,2025-10-29,2025-11-12,2025-11-15,3.0
1338,2292,2025-12-23,2026-01-06,2026-01-05,0.0
836,3097,2024-06-30,2024-07-14,2024-07-17,3.0
1268,2105,2025-01-22,2025-02-05,,0.0
2406,1676,2024-06-26,2024-07-10,2024-07-01,0.0
2125,3258,2025-07-26,2025-08-09,2025-08-08,0.0
1625,511,2024-12-17,2024-12-31,2024-12-31,0.0
542,364,2024-11-01,2024-11-15,2024-11-08,0.0
244,3242,2025-02-17,2025-03-03,2025-03-12,9.0
2531,2942,2025-07-21,2025-08-04,2025-07-30,0.0
1353,1487,2025-09-05,2025-09-19,2025-10-01,12.0
194,1256,2024-07-27,2024-08-10,2024-08-06,0.0
1808,3416,2025-02-04,2025-02-18,2025-02-27,9.0
235,2610,2024-12-01,2024-12-15,2024-12-03,0.0
724,214,2025-02-03,2025-02-17,2025-02-20,3.0
2854,2487,2024-06-11,2024-06-25,,0.0
2536,1038,2025-02-27,2025-03-13,2025-03-08,0.0
2641,3262,2025-09-07,2025-09-21,,0.0
938,3846,2024-08-29,2024-09-12,2024-09-14,2.0
554,3636,2024-06-18,2024-07-02,2024-06-26,0.0
441,1335,2024-04-07,2024-04-21,2024-04-28,7.0
1638,4131,2024-05-31,2024-06-14,2024-06-25,11.0
579,4170,2026-01-10,2026-01-24,2026-02-02,9.0
2545,2478,2024-07-23,2024-08-06,2024-07-23,0.0
1521,252,2025-04-05,2025-04-19,2025-04-26,7.0
2358,536,2024-11-14,2024-11-28,2024-12-03,5.0
373,1074,2024-11-04,2024-11-18,2024-12-02,14.0
257,1487,2026-02-26,2026-03-12,2026-03-19,7.0
2902,325,2025-08-24,2025-09-07,2025-09-07,0.0
1123,1191,2026-01-04,2026-01-18,2026-01-24,6.0
1192,2527,2025-01-01,2025-01-15,2025-01-23,8.0
2098,3449,2024-04-06,2024-04-20,2024-04-22,2.0
2719,391,2026-03-01,2026-03-15,2026-03-01,0.0
2777,2322,2026-02-10,2026-02-24,2026-02-28,4.0
455,473,2026-02-20,2026-03-06,2026-03-05,0.0
2759,1572,2025-04-29,2025-05-13,2025-05-03,0.0
298,1461,2025-03-03,2025-03-17,2025-03-11,0.0
564,359,2026-02-07,2026-02-21,2026-02-23,2.0
2033,4238,2025-05-27,2025-06-10,2025-06-12,2.0
2807,1098,2025-01-12,2025-01-26,2025-02-05,10.0
1266,1056,2024-11-12,2024-11-26,2024-11-26,0.0
1257,2865,2025-11-05,2025-11-19,2025-11-19,0.0
946,4125,2025-03-19,2025-04-02,2025-03-28,0.0
59,977,2025-08-07,2025-08-21,2025-08-12,0.0
133,4398,2026-02-01,2026-02-15,2026-02-18,3.0
1286,3173,2025-09-24,2025-10-08,2025-09-24,0.0
147,1415,2025-07-11,2025-07-25,2025-07-18,0.0
692,1702,2024-08-04,2024-08-18,2024-08-25,7.0
2021,376,2024-04-04,2024-04-18,2024-04-14,0.0
2941,3282,2024-09-19,2024-10-03,2024-10-07,4.0
846,3591,2024-03-19,2024-04-02,2024-04-03,1.0
805,1541,2025-12-26,2026-01-09,2026-01-14,5.0
2883,884,2025-04-29,2025-05-13,2025-05-10,0.0
1899,1138,2025-12-02,2025-12-16,2025-12-07,0.0
1505,2091,2024-06-30,2024-07-14,,0.0
2882,1800,2025-09-14,2025-09-28,2025-09-21,0.0
2338,2387,2025-06-20,2025-07-04,2025-07-05,1.0
1150,1954,2025-10-30,2025-11-13,2025-11-23,10.0
1164,4089,2024-12-17,2024-12-31,,0.0
133,4022,2024-12-27,2025-01-10,,0.0
1745,3322,2025-10-29,2025-11-12,2025-11-24,12.0
586,1658,2025-12-21,2026-01-04,2025-12-31,0.0
2500,429,2024-12-11,2024-12-25,2025-01-07,13.0
1379,129,2024-08-31,2024-09-14,2024-09-22,8.0
2297,1568,2026-02-17,2026-03-03,2026-02-18,0.0
2472,833,2025-02-02,2025-02-16,2025-02-11,0.0
1050,2135,2024-08-10,2024-08-24,2024-09-05,12.0
107,2264,2024-11-11,2024-11-25,2024-11-21,0.0
2651,3098,2024-05-10,2024-05-24,2024-05-20,0.0
2513,1183,2024-06-09,2024-06-23,2024-07-02,9.0
2854,1217,2025-02-12,2025-02-26,2025-02-28,2.0
919,569,2025-06-12,2025-06-26,,0.0
1642,2427,2025-01-20,2025-02-03,2025-02-11,8.0
1151,1642,2026-01-05,2026-01-19,2026-01-06,0.0
980,226,2026-02-13,2026-02-27,2026-03-03,4.0
1048,4364,2025-11-05,2025-11-19,2025-11-07,0.0
2019,4084,2025-12-05,2025-12-19,2025-12-14,0.0
333,279,2024-08-17,2024-08-31,2024-09-12,12.0
2803,914,2024-07-17,2024-07-31,2024-08-03,3.0
1976,862,2025-08-21,2025-09-04,2025-08-31,0.0
1457,2245,2026-01-25,2026-02-08,,0.0
1757,2045,2024-04-24,2024-05-08,2024-05-19,11.0
2355,3054,2025-03-15,2025-03-29,2025-03-26,0.0
1818,386,2024-06-07,2024-06-21,2024-06-14,0.0
1477,3153,2024-12-19,2025-01-02,2025-01-01,0.0
2468,3283,2024-08-08,2024-08-22,2024-08-09,0.0
2855,515,2025-11-27,2025-12-11,,0.0
1203,2793,2025-01-12,2025-01-26,2025-01-16,0.0
2743,4170,2024-06-05,2024-06-19,2024-07-03,14.0
1468,4187,2024-08-16,2024-08-30,2024-08-24,0.0
2017,2612,2025-10-02,2025-10-16,2025-10-30,14.0
1216,3168,2025-12-07,2025-12-21,2025-12-29,8.0
2330,120,2025-02-10,2025-02-24,2025-02-17,0.0
330,4138,2024-11-14,2024-11-28,2024-12-09,11.0
2916,569,2024-04-08,2024-04-22,2024-04-09,0.0
553,2271,2024-07-02,2024-07-16,2024-07-26,10.0
93,2099,2026-01-28,2026-02-11,2026-02-08,0.0
1409,3198,2024-11-17,2024-12-01,2024-11-27,0.0
1229,496,2025-04-04,2025-04-18,,0.0
1382,752,2025-12-08,2025-12-22,2025-12-22,0.0
155,896,2025-10-26,2025-11-09,2025-11-21,12.0
239,529,2024-07-01,2024-07-15,2024-07-10,0.0
2633,3463,2024-08-21,2024-09-04,2024-09-10,6.0
2868,3135,2026-02-06,2026-02-20,2026-02-11,0.0
281,4316,2025-03-24,2025-04-07,2025-04-16,9.0
1685,696,2025-10-13,2025-10-27,2025-10-26,0.0
1257,4405,2024-08-29,2024-09-12,,0.0
560,162,2024-03-10,2024-03-24,,0.0
2754,1732,2025-04-12,2025-04-26,2025-05-08,12.0
1726,2891,2024-07-12,2024-07-26,2024-07-17,0.0
1681,2918,2024-09-30,2024-10-14,2024-10-03,0.0
657,3273,2025-08-18,2025-09-01,2025-08-21,0.0
195,595,2025-01-17,2025-01-31,2025-02-13,13.0
200,1578,2024-06-05,2024-06-19,2024-06-28,9.0
1957,138,2024-11-25,2024-12-09,2024-12-20,11.0
874,403,2025-12-17,2025-12-31,2025-12-22,0.0
317,2306,2025-12-13,2025-12-27,2025-12-26,0.0
913,52,2026-01-24,2026-02-07,2026-02-03,0.0
1119,91,2024-07-28,2024-08-11,2024-07-30,0.0
1776,1204,2025-07-11,2025-07-25,2025-07-26,1.0
2852,4035,2026-01-30,2026-02-13,2026-02-07,0.0
1571,3258,2025-07-22,2025-08-05,2025-08-07,2.0
410,3680,2025-10-01,2025-10-15,2025-10-23,8.0
1080,1526,2024-10-29,2024-11-12,2024-11-03,0.0
192,2436,2025-06-28,2025-07-12,2025-07-08,0.0
1094,4414,2024-08-06,2024-08-20,2024-08-20,0.0
1582,1583,2024-03-26,2024-04-09,2024-04-17,8.0
1488,297,2025-02-19,2025-03-05,2025-03-12,7.0
2020,3376,2025-04-20,2025-05-04,2025-05-01,0.0
86,2053,2024-04-12,2024-04-26,2024-05-05,9.0
1324,2175,2024-04-12,2024-04-26,2024-04-22,0.0
537,2191,2025-11-10,2025-11-24,2025-11-20,0.0
2652,2689,2024-09-13,2024-09-27,2024-09-14,0.0
685,3329,2026-03-02,2026-03-16,2026-03-08,0.0
1867,1177,2025-05-23,2025-06-06,2025-05-26,0.0
2637,1759,2024-06-02,2024-06-16,2024-06-20,4.0
2738,1957,2024-06-28,2024-07-12,2024-07-21,9.0
2976,3966,2024-04-11,2024-04-25,2024-04-28,3.0
347,3873,2024-03-26,2024-04-09,2024-04-09,0.0
2795,2274,2025-09-17,2025-10-01,2025-09-21,0.0
2693,160,2025-11-22,2025-12-06,,0.0
2291,2641,2025-06-04,2025-06-18,2025-06-08,0.0
584,3409,2025-03-21,2025-04-04,2025-04-15,11.0
1346,453,2026-02-10,2026-02-24,2026-02-14,0.0
91,816,2025-02-12,2025-02-26,2025-03-04,6.0
30,2366,2025-09-14,2025-09-28,,0.0
325,3557,2025-02-14,2025-02-28,2025-03-09,9.0
936,787,2024-12-25,2025-01-08,2025-01-09,1.0
1435,1279,2025-11-24,2025-12-08,2025-12-16,8.0
1879,1889,2025-08-26,2025-09-09,2025-09-20,11.0
1488,2077,2025-04-24,2025-05-08,2025-05-21,13.0
132,994,2025-05-12,2025-05-26,,0.0
836,436,2025-12-15,2025-12-29,2025-12-22,0.0
33,338,2025-09-26,2025-10-10,2025-10-07,0.0
1359,2187,2025-03-17,2025-03-31,2025-03-28,0.0
1606,3220,2025-09-08,2025-09-22,2025-09-28,6.0
971,351,2024-07-05,2024-07-19,2024-07-12,0.0
1392,2381,2025-01-10,2025-01-24,2025-02-02,9.0
1416,2944,2024-11-14,2024-11-28,,0.0
2834,2465,2024-06-25,2024-07-09,2024-06-26,0.0
340,753,2025-01-19,2025-02-02,,0.0
2058,4412,2024-12-23,2025-01-06,2025-01-04,0.0
2189,2369,2025-09-24,2025-10-08,2025-10-19,11.0
2015,3666,2026-02-22,2026-03-08,2026-03-14,6.0
1600,1096,2025-03-04,2025-03-18,2025-03-19,1.0
1337,764,2025-07-27,2025-08-10,2025-08-14,4.0
1072,2925,2024-10-08,2024-10-22,,0.0
572,569,2024-07-19,2024-08-02,2024-07-20,0.0
1078,859,2024-10-24,2024-11-07,2024-10-27,0.0
261,799,2025-02-20,2025-03-06,2025-03-20,14.0
1901,3219,2024-10-14,2024-10-28,,0.0
1091,1524,2025-05-05,2025-05-19,2025-05-29,10.0
2465,4327,2025-11-24,2025-12-08,2025-12-09,1.0
1150,3024,2025-07-27,2025-08-10,2025-08-04,0.0
684,146,2025-07-29,2025-08-12,2025-08-16,4.0
1268,2978,2024-05-09,2024-05-23,2024-05-10,0.0
2055,4417,2024-04-26,2024-05-10,2024-05-22,12.0
1148,2874,2024-06-09,2024-06-23,2024-06-30,7.0
2748,593,2024-08-24,2024-09-07,2024-09-14,7.0
2627,3294,2025-11-07,2025-11-21,,0.0
655,897,2024-04-03,2024-04-17,2024-04-11,0.0
196,1772,2025-05-16,2025-05-30,2025-06-11,12.0
15,2551,2024-08-04,2024-08-18,2024-08-31,13.0
2544,3943,2025-08-02,2025-08-16,2025-08-30,14.0
1900,3661,2026-01-18,2026-02-01,2026-01-28,0.0
1353,1590,2025-07-14,2025-07-28,2025-08-02,5.0
626,3787,2024-06-20,2024-07-04,,0.0
335,485,2024-05-15,2024-05-29,,0.0
2424,231,2026-01-24,2026-02-07,2026-01-26,0.0
2934,1396,2025-05-05,2025-05-19,2025-05-09,0.0
2583,3059,2025-10-24,2025-11-07,2025-11-21,14.0
2664,1309,2024-11-30,2024-12-14,,0.0
2597,3635,2025-05-14,2025-05-28,2025-05-18,0.0
313,4108,2024-09-04,2024-09-18,2024-09-29,11.0
2880,2084,2025-04-20,2025-05-04,2025-05-08,4.0
2272,1572,2024-07-09,2024-07-23,2024-07-21,0.0
2752,133,2025-09-11,2025-09-25,2025-09-26,1.0
223,1682,2025-07-06,2025-07-20,2025-07-19,0.0
2451,1714,2024-07-21,2024-08-04,2024-08-18,14.0
1206,4043,2024-09-25,2024-10-09,,0.0
1074,521,2025-09-17,2025-10-01,2025-10-03,2.0
1109,2803,2024-06-14,2024-06-28,2024-07-11,13.0
2865,4386,2025-08-10,2025-08-24,2025-08-13,0.0
2138,782,2024-08-05,2024-08-19,2024-08-06,0.0
1666,2206,2025-10-18,2025-11-01,2025-11-12,11.0
2028,2112,2024-11-19,2024-12-03,2024-11-30,0.0
615,1960,2025-05-11,2025-05-25,2025-05-12,0.0
954,2902,2024-07-10,2024-07-24,2024-07-27,3.0
1393,3452,2024-10-18,2024-11-01,2024-11-01,0.0
1629,4444,2024-05-23,2024-06-06,2024-06-19,13.0
399,1574,2025-10-18,2025-11-01,2025-11-13,12.0
1124,1362,2025-10-05,2025-10-19,2025-10-30,11.0
2778,2967,2025-02-09,2025-02-23,,0.0
2389,2542,2026-02-02,2026-02-16,2026-02-16,0.0
2319,3118,2025-12-13,2025-12-27,,0.0
2021,1064,2026-03-01,2026-03-15,2026-03-28,13.0
2466,1655,2025-04-04,2025-04-18,2025-04-19,1.0
110,1928,2025-06-11,2025-06-25,2025-06-21,0.0
1323,2056,2025-06-20,2025-07-04,,0.0
132,1350,2025-02-06,2025-02-20,2025-02-28,8.0
1566,1000,2025-04-19,2025-05-03,2025-05-11,8.0
2906,3726,2025-04-23,2025-05-07,,0.0
1284,2150,2025-09-04,2025-09-18,2025-09-21,3.0
18,4047,2024-09-13,2024-09-27,2024-10-03,6.0
1955,2267,2025-09-01,2025-09-15,,0.0
1376,787,2025-10-16,2025-10-30,,0.0
1122,1591,2024-12-02,2024-12-16,,0.0
1844,988,2024-08-14,2024-08-28,2024-09-08,11.0
1350,3488,2026-03-02,2026-03-16,2026-03-04,0.0
2668,2253,2024-04-02,2024-04-16,,0.0
2830,3859,2024-10-18,2024-11-01,2024-11-07,6.0
1707,115,2025-06-03,2025-06-17,2025-06-11,0.0
2636,2295,2025-12-23,2026-01-06,2026-01-12,6.0
2499,588,2026-01-06,2026-01-20,2026-01-18,0.0
2197,3191,2025-07-30,2025-08-13,2025-08-10,0.0
300,4068,2025-02-18,2025-03-04,2025-02-21,0.0
1746,4476,2026-02-18,2026-03-04,2026-02-18,0.0
296,923,2025-07-10,2025-07-24,2025-07-10,0.0
862,1949,2025-06-23,2025-07-07,2025-07-16,9.0
2873,4470,2025-01-26,2025-02-09,2025-02-12,3.0
1523,2020,2026-01-04,2026-01-18,2026-01-12,0.0
1172,412,2025-04-23,2025-05-07,2025-05-07,0.0
1481,1649,2026-01-28,2026-02-11,2026-02-20,9.0
235,1381,2024-11-08,2024-11-22,2024-11-24,2.0
503,2537,2025-09-03,2025-09-17,2025-09-30,13.0
1942,3794,2026-01-20,2026-02-03,2026-02-06,3.0
630,2583,2026-02-23,2026-03-09,2026-03-04,0.0
1374,3807,2025-10-28,2025-11-11,2025-11-04,0.0
1628,568,2025-04-04,2025-04-18,2025-04-19,1.0
2507,2751,2025-07-21,2025-08-04,2025-08-09,5.0
2060,281,2024-11-22,2024-12-06,2024-12-02,0.0
2013,3234,2024-05-04,2024-05-18,2024-06-01,14.0
1934,613,2024-03-11,2024-03-25,2024-03-12,0.0
1859,2687,2024-11-06,2024-11-20,2024-11-11,0.0
2743,1815,2025-01-02,2025-01-16,2025-01-02,0.0
2592,4446,2024-12-14,2024-12-28,2024-12-27,0.0
866,4340,2025-03-27,2025-04-10,2025-03-28,0.0
484,1705,2025-11-15,2025-11-29,,0.0
1184,3561,2025-08-20,2025-09-03,,0.0
94,3932,2025-04-14,2025-04-28,2025-05-03,5.0
1025,2687,2025-04-09,2025-04-23,2025-04-16,0.0
580,2997,2024-10-04,2024-10-18,2024-10-07,0.0
1568,3378,2025-01-15,2025-01-29,2025-02-01,3.0
377,2488,2026-02-06,2026-02-20,2026-02-12,0.0
2066,4341,2025-09-18,2025-10-02,2025-10-04,2.0
2301,4093,2025-10-28,2025-11-11,2025-11-09,0.0
1782,3119,2025-10-29,2025-11-12,2025-11-15,3.0
2341,4296,2025-10-05,2025-10-19,2025-10-27,8.0
1258,530,2025-12-30,2026-01-13,2026-01-20,7.0
34,650,2024-07-01,2024-07-15,,0.0
835,2204,2026-02-11,2026-02-25,2026-03-07,10.0
2158,2688,2024-08-20,2024-09-03,2024-09-16,13.0
605,1671,2025-01-01,2025-01-15,,0.0
2926,2295,2025-08-05,2025-08-19,2025-08-18,0.0
2601,3879,2025-06-08,2025-06-22,2025-06-28,6.0
1922,2567,2025-06-07,2025-06-21,2025-06-13,0.0
1740,3174,2025-03-20,2025-04-03,2025-04-11,8.0
691,2803,2025-04-25,2025-05-09,2025-04-30,0.0
1802,2774,2025-11-16,2025-11-30,2025-11-16,0.0
2487,4147,2026-01-24,2026-02-07,2026-02-14,7.0
2442,3851,2024-05-28,2024-06-11,2024-06-16,5.0
2393,4236,2024-03-05,2024-03-19,,0.0
1983,1826,2025-04-08,2025-04-22,2025-04-14,0.0
2211,2152,2025-12-13,2025-12-27,2025-12-13,0.0
2993,3270,2024-11-01,2024-11-15,2024-11-27,12.0
1957,4163,2025-10-31,2025-11-14,2025-11-25,11.0
1398,1262,2025-10-22,2025-11-05,2025-10-22,0.0
1574,3950,2025-07-17,2025-07-31,2025-08-03,3.0
592,3728,2025-12-07,2025-12-21,2025-12-20,0.0
1725,2101,2025-09-24,2025-10-08,,0.0
2235,2073,2024-10-23,2024-11-06,2024-10-27,0.0
870,4303,2025-08-23,2025-09-06,2025-09-06,0.0
5,1882,2025-11-28,2025-12-12,2025-12-14,2.0
1056,2101,2025-11-08,2025-11-22,2025-12-05,13.0
1225,318,2024-06-29,2024-07-13,2024-07-05,0.0
470,3811,2024-08-22,2024-09-05,2024-09-02,0.0
2796,1938,2024-10-22,2024-11-05,2024-11-16,11.0
1605,1281,2025-07-24,2025-08-07,2025-08-13,6.0
1285,3543,2025-07-27,2025-08-10,2025-07-31,0.0
2074,1109,2024-10-05,2024-10-19,2024-11-02,14.0
2006,4181,2026-02-18,2026-03-04,2026-03-18,14.0
2163,1381,2025-04-18,2025-05-02,2025-04-30,0.0
2558,3507,2025-07-01,2025-07-15,2025-07-13,0.0
2438,127,2025-09-05,2025-09-19,2025-09-19,0.0
418,3531,2025-04-30,2025-05-14,2025-05-11,0.0
1831,1333,2024-06-17,2024-07-01,,0.0
1887,135,2025-03-07,2025-03-21,2025-03-16,0.0
931,913,2025-10-31,2025-11-14,,0.0
214,182,2024-11-09,2024-11-23,2024-11-23,0.0
403,3241,2025-04-05,2025-04-19,2025-04-15,0.0
1414,3185,2025-04-08,2025-04-22,2025-05-01,9.0
2813,1320,2025-07-22,2025-08-05,,0.0
2943,1467,2024-05-14,2024-05-28,,0.0
775,779,2024-09-23,2024-10-07,2024-10-04,0.0
857,3692,2024-03-25,2024-04-08,2024-04-05,0.0
2512,643,2025-09-14,2025-09-28,2025-09-19,0.0
91,43,2024-10-26,2024-11-09,2024-11-01,0.0
2473,568,2025-12-17,2025-12-31,2026-01-01,1.0
2350,4383,2024-03-26,2024-04-09,2024-04-20,11.0
2042,2290,2024-11-21,2024-12-05,2024-12-19,14.0
2537,1950,2024-04-19,2024-05-03,2024-04-28,0.0
2323,1252,2025-04-10,2025-04-24,2025-04-27,3.0
2190,1515,2024-09-10,2024-09-24,2024-09-22,0.0
863,1208,2024-11-25,2024-12-09,2024-12-05,0.0
60,2713,2025-09-09,2025-09-23,2025-09-15,0.0
2302,2860,2024-08-22,2024-09-05,2024-09-14,9.0
1627,2751,2025-01-25,2025-02-08,2025-02-14,6.0
2477,3592,2025-04-21,2025-05-05,2025-05-06,1.0
1493,1514,2026-02-25,2026-03-11,2026-03-19,8.0
2700,2551,2025-10-27,2025-11-10,2025-11-20,10.0
9,1609,2024-10-27,2024-11-10,2024-11-06,0.0
2465,151,2026-02-09,2026-02-23,2026-03-08,13.0
399,1737,2024-10-12,2024-10-26,,0.0
940,286,2024-10-15,2024-10-29,2024-10-17,0.0
2125,3376,2024-11-18,2024-12-02,2024-12-11,9.0
1835,4305,2025-09-03,2025-09-17,2025-09-30,13.0
119,4187,2025-04-25,2025-05-09,,0.0
2777,2051,2024-09-24,2024-10-08,2024-10-03,0.0
688,2767,2024-10-09,2024-10-23,2024-10-27,4.0
567,4048,2024-06-08,2024-06-22,,0.0
113,2052,2026-01-28,2026-02-11,2026-02-03,0.0
695,3813,2025-05-19,2025-06-02,2025-05-22,0.0
2513,2750,2024-03-22,2024-04-05,2024-04-04,0.0
372,1337,2025-12-14,2025-12-28,2025-12-29,1.0
1893,2380,2025-03-08,2025-03-22,2025-03-18,0.0
2356,304,2024-04-06,2024-04-20,2024-04-20,0.0
1648,2865,2024-12-05,2024-12-19,2024-12-20,1.0
1971,1916,2024-09-03,2024-09-17,2024-09-24,7.0
1520,961,2024-11-18,2024-12-02,2024-12-13,11.0
2936,1492,2025-01-19,2025-02-02,,0.0
1906,2563,2024-07-12,2024-07-26,2024-07-18,0.0
429,609,2025-10-21,2025-11-04,,0.0
2841,1380,2024-06-28,2024-07-12,2024-07-11,0.0
815,2061,2026-02-19,2026-03-05,,0.0
127,4422,2024-06-17,2024-07-01,2024-06-28,0.0
2157,742,2025-11-06,2025-11-20,2025-11-16,0.0
2742,4176,2025-11-08,2025-11-22,,0.0
888,1169,2024-04-08,2024-04-22,2024-04-25,3.0
79,746,2026-02-16,2026-03-02,2026-02-17,0.0
2066,8,2026-01-13,2026-01-27,,0.0
1250,133,2024-04-26,2024-05-10,2024-05-05,0.0
417,3217,2025-03-26,2025-04-09,2025-03-28,0.0
809,3602,2024-12-17,2024-12-31,2025-01-09,9.0
1811,1247,2025-02-02,2025-02-16,2025-02-05,0.0
2038,3581,2024-09-25,2024-10-09,2024-10-19,10.0
648,1159,2025-05-26,2025-06-09,,0.0
1131,457,2026-01-14,2026-01-28,2026-02-08,11.0
1571,4158,2025-05-24,2025-06-07,,0.0
2285,3327,2024-03-23,2024-04-06,,0.0
2523,3786,2025-11-03,2025-11-17,2025-11-29,12.0
2063,2263,2024-10-24,2024-11-07,2024-11-06,0.0
2630,2279,2025-10-13,2025-10-27,,0.0
2037,3307,2024-11-03,2024-11-17,2024-11-07,0.0
23,1501,2025-08-10,2025-08-24,2025-08-22,0.0
941,655,2024-05-18,2024-06-01,2024-06-04,3.0
2566,1257,2025-01-15,2025-01-29,2025-02-08,10.0
458,1979,2024-08-24,2024-09-07,2024-09-19,12.0
2741,3556,2025-01-02,2025-01-16,2025-01-09,0.0
2250,4303,2025-05-27,2025-06-10,2025-06-19,9.0
622,3234,2024-12-03,2024-12-17,2024-12-17,0.0
2677,4377,2024-06-23,2024-07-07,2024-07-07,0.0
1387,1212,2024-05-09,2024-05-23,2024-05-11,0.0
119,4029,2024-10-02,2024-10-16,2024-10-06,0.0
1273,1230,2025-02-11,2025-02-25,2025-02-25,0.0
160,2865,2024-10-04,2024-10-18,2024-10-06,0.0
1087,1409,2026-03-04,2026-03-18,,0.0
1948,647,2025-02-25,2025-03-11,2025-03-23,12.0
2212,1820,2025-12-02,2025-12-16,2025-12-17,1.0
36,813,2024-08-22,2024-09-05,2024-09-17,12.0
1943,1749,2026-02-22,2026-03-08,2026-03-14,6.0
272,3924,2025-12-16,2025-12-30,2025-12-24,0.0
940,3922,2024-07-24,2024-08-07,2024-08-13,6.0
1427,3128,2025-11-14,2025-11-28,,0.0
378,1697,2024-12-25,2025-01-08,2025-01-20,12.0
1860,310,2025-07-08,2025-07-22,2025-07-10,0.0
2176,2332,2025-05-07,2025-05-21,2025-05-30,9.0
919,2310,2025-04-18,2025-05-02,,0.0
2672,1240,2025-05-26,2025-06-09,,0.0
2110,1473,2025-11-27,2025-12-11,2025-12-21,10.0
1907,2094,2025-08-10,2025-08-24,,0.0
2455,2763,2025-09-17,2025-10-01,,0.0
1906,3325,2025-04-19,2025-05-03,2025-04-21,0.0
1311,958,2024-07-06,2024-07-20,2024-07-29,9.0
1363,4170,2025-06-21,2025-07-05,2025-07-06,1.0
2938,976,2024-04-20,2024-05-04,2024-05-07,3.0
2750,4002,2024-04-11,2024-04-25,2024-04-26,1.0
2489,962,2025-05-20,2025-06-03,2025-05-20,0.0
2647,1444,2024-08-15,2024-08-29,2024-08-15,0.0
317,135,2024-04-08,2024-04-22,2024-04-25,3.0
365,2886,2025-01-19,2025-02-02,2025-02-01,0.0
403,4148,2024-08-20,2024-09-03,2024-08-26,0.0
1373,1262,2025-07-23,2025-08-06,2025-07-31,0.0
2742,231,2025-02-17,2025-03-03,2025-02-26,0.0
55,783,2024-04-07,2024-04-21,2024-04-08,0.0
557,138,2024-09-25,2024-10-09,2024-10-01,0.0
2533,4170,2025-08-09,2025-08-23,,0.0
562,361,2026-01-06,2026-01-20,2026-01-31,11.0
1662,1877,2024-12-17,2024-12-31,,0.0
2308,3550,2024-06-12,2024-06-26,2024-06-28,2.0
1723,1864,2025-11-14,2025-11-28,2025-11-28,0.0
21,4113,2024-08-04,2024-08-18,2024-08-19,1.0
185,1830,2025-12-20,2026-01-03,2026-01-02,0.0
2633,4330,2025-05-27,2025-06-10,2025-06-23,13.0
309,3288,2025-11-21,2025-12-05,2025-11-25,0.0
1237,1805,2024-06-08,2024-06-22,2024-06-13,0.0
258,2569,2025-01-01,2025-01-15,2025-01-22,7.0
25,3627,2025-06-30,2025-07-14,,0.0
467,2178,2025-07-31,2025-08-14,,0.0
2526,684,2025-01-16,2025-01-30,2025-01-27,0.0
